stamp_i__desc,stamp_f__desc,latency_i__desc,latency_f__desc,minimum_cq__desc,maximum_rms__desc,data_fixed__desc,sq_pm__desc,eeg.af3_4_8Hz__feat,eeg.f7_4_8Hz__feat,eeg.f3_4_8Hz__feat,eeg.fc5_4_8Hz__feat,eeg.t7_4_8Hz__feat,eeg.p7_4_8Hz__feat,eeg.o1_4_8Hz__feat,eeg.o2_4_8Hz__feat,eeg.p8_4_8Hz__feat,eeg.t8_4_8Hz__feat,eeg.fc6_4_8Hz__feat,eeg.f4_4_8Hz__feat,eeg.f8_4_8Hz__feat,eeg.af4_4_8Hz__feat,eeg.af3_8_12Hz__feat,eeg.f7_8_12Hz__feat,eeg.f3_8_12Hz__feat,eeg.fc5_8_12Hz__feat,eeg.t7_8_12Hz__feat,eeg.p7_8_12Hz__feat,eeg.o1_8_12Hz__feat,eeg.o2_8_12Hz__feat,eeg.p8_8_12Hz__feat,eeg.t8_8_12Hz__feat,eeg.fc6_8_12Hz__feat,eeg.f4_8_12Hz__feat,eeg.f8_8_12Hz__feat,eeg.af4_8_12Hz__feat,eeg.af3_12_18Hz__feat,eeg.f7_12_18Hz__feat,eeg.f3_12_18Hz__feat,eeg.fc5_12_18Hz__feat,eeg.t7_12_18Hz__feat,eeg.p7_12_18Hz__feat,eeg.o1_12_18Hz__feat,eeg.o2_12_18Hz__feat,eeg.p8_12_18Hz__feat,eeg.t8_12_18Hz__feat,eeg.fc6_12_18Hz__feat,eeg.f4_12_18Hz__feat,eeg.f8_12_18Hz__feat,eeg.af4_12_18Hz__feat,eeg.af3_18_25Hz__feat,eeg.f7_18_25Hz__feat,eeg.f3_18_25Hz__feat,eeg.fc5_18_25Hz__feat,eeg.t7_18_25Hz__feat,eeg.p7_18_25Hz__feat,eeg.o1_18_25Hz__feat,eeg.o2_18_25Hz__feat,eeg.p8_18_25Hz__feat,eeg.t8_18_25Hz__feat,eeg.fc6_18_25Hz__feat,eeg.f4_18_25Hz__feat,eeg.f8_18_25Hz__feat,eeg.af4_18_25Hz__feat,eeg.af3_25_32Hz__feat,eeg.f7_25_32Hz__feat,eeg.f3_25_32Hz__feat,eeg.fc5_25_32Hz__feat,eeg.t7_25_32Hz__feat,eeg.p7_25_32Hz__feat,eeg.o1_25_32Hz__feat,eeg.o2_25_32Hz__feat,eeg.p8_25_32Hz__feat,eeg.t8_25_32Hz__feat,eeg.fc6_25_32Hz__feat,eeg.f4_25_32Hz__feat,eeg.f8_25_32Hz__feat,eeg.af4_25_32Hz__feat,eeg.af3_32_40Hz__feat,eeg.f7_32_40Hz__feat,eeg.f3_32_40Hz__feat,eeg.fc5_32_40Hz__feat,eeg.t7_32_40Hz__feat,eeg.p7_32_40Hz__feat,eeg.o1_32_40Hz__feat,eeg.o2_32_40Hz__feat,eeg.p8_32_40Hz__feat,eeg.t8_32_40Hz__feat,eeg.fc6_32_40Hz__feat,eeg.f4_32_40Hz__feat,eeg.f8_32_40Hz__feat,eeg.af4_32_40Hz__feat,participant,movement
1741945968.805431,1741945969.800974,9.244895935058594,10.24043893814087,4.0,16.85482690618787,0,1.0,-6.92382315903027,-1.0542249367069891,7.762652364994279,1.3128843667214865,-3.5660041492084025,-3.476039406656708,-2.222026738162807,-3.92408062759922,-8.563366208812385,-8.413710055394898,-2.216987558640007,-5.66828983726354,7.272900479637624,-3.637886325248693,2.2855478203040125,1.283062402905385,6.016306569043048,3.94476655531654,-1.7296484012720872,1.235840858296848,1.5162578415444337,-1.8108915357770017,-0.8297514785371435,-3.223245783502909,-3.177638153008207,-0.2514569244588256,2.801998518332865,4.356056933595006,1.6675564311669655,-2.019051158996406,7.604254132742964,-0.3813630581265956,-5.974046433361431,-4.142547243296672,-3.250138522760342,-5.892427245063984,-3.207901852679246,-4.747780479745804,-6.16791935379704,-2.3910336598677286,-0.77757069155602,-3.502299758385279,6.808310340820402,-7.414467409797762,8.330599144673743,-1.1651718713663293,-7.626079377562224,-7.668379339159948,-5.052179533427724,-8.848034204714423,-9.041860998289764,-8.878964332110856,-6.9386747642958095,-5.262534441628367,-8.524810093215823,-6.743571516469366,6.113007708773404,-7.4616744694645085,3.644568190595168,4.740314643126703,-8.873346901471908,-8.178042296806236,-3.9838670223756014,-12.688670161219552,-13.13478019359196,-14.495661548624222,-2.2536122388384223,-7.759071980073397,-3.1045439995882496,-7.143059279543412,0.5142475505578197,-7.791716187032724,5.890059613588692,0.0905587959255746,-6.422275917333251,-8.477536076744007,-8.738669497366438,-9.691669186342876,-8.225338167135073,-5.959991662905024,-4.746870356131572,-8.288940928654348,-3.1651781704718376,-9.646624696265096,P02,0
1741945969.055292,1741945970.050836,9.494756937026978,10.490301132202148,4.0,16.626257650456708,0,1.0,-3.823136244808017,-4.892507626472356,10.840107458806276,7.513055695477675,1.3147050682430907,2.592923330966598,1.5256452603967954,-1.292893151440211,-6.252304251508969,-9.44024250732877,2.5159209734189067,1.1049297244711334,3.537195066920379,2.227172033606296,5.342970499395957,4.105592493280358,11.818471910159031,8.256148677737666,4.909920517150408,1.513904681925586,3.940598263726447,2.27736731820712,0.8770850617113797,-8.44791856304518,3.614913135373008,4.099710576754775,2.715017643799247,5.494811900001984,3.497442546861881,-4.08153541952863,9.578828426891516,2.493575777527168,0.2581427553301268,-0.0413814763558827,1.4006672055662492,-2.580554747245318,-1.1320765903232408,-3.787278263774167,-2.6368757261446243,-0.2652182353499724,1.3773330970598987,-0.7149143075638735,10.843402078760828,-9.686360853192184,7.463394025414569,1.1461990981059438,-2.6340858413566752,-3.7380332011395216,-3.91647280305552,-9.149874581304127,-11.617538565641375,-9.345678741465184,-5.595648184491258,-1.637059308961517,-5.362143916693034,-6.16471861498418,8.685504935437582,-4.508234204736788,5.899157371203716,6.350751378596415,-3.5758011197583013,-5.55334609332414,-4.285129135408399,-9.858495454786912,-15.694512451347345,-7.172156311353791,-9.068435497136226,-5.916361981540992,-0.2812057938055589,-8.528204131431004,0.6812795511025218,-6.834115702446079,2.755317754569577,1.935723379972164,-2.8843851235460445,-9.895121593809469,-8.845406899636583,-7.81757826583743,-5.447561282714101,-10.418865959402757,-3.569292329844451,-9.241958732943946,-5.639872193041969,-5.955336275679186,P02,0
1741945969.305154,1741945970.300698,9.744619131088257,10.740163087844849,4.0,17.881818942046863,0,1.0,4.209130639459497,-4.05298724354889,6.493882536270059,6.620771413350031,-0.1963134895410722,1.5057941137243536,-0.3541963889610453,-3.1085610936123054,-6.2106351366941706,-7.842092970497314,1.35032518527908,0.6766925518178696,6.193727741302991,0.4785499967903945,7.260110003296351,3.334974244006,11.59186943557387,7.555751246419667,7.548441703733756,1.694687215660147,2.399581559406112,1.2020323808993811,-1.8399070406380984,-3.332767928936859,5.00984402885048,1.4921590201933796,4.043430526997347,5.259172728253633,10.60286738439559,-5.978253522021964,11.617349750725545,6.40030412508394,-2.5854816210063887,-3.958472055385951,-0.0019499531777342,-3.1307677066833794,-1.677228602673437,-6.874848737150479,-1.3211122397695063,-1.7058968758023687,-1.4304009715041786,-3.1329813577212544,7.840899131971493,-8.627575990509861,5.978059845954206,1.4215422676597422,0.0942598020463701,-4.256169835593399,-5.954621242681302,-9.434934945940997,-10.791770104487975,-9.126715771954686,-5.208194721810346,-3.445740688988088,-4.462746369427372,-5.906239823957034,5.225125568780582,-7.365418288909275,3.792423905675896,2.8209952190405674,-1.5823586174303887,-8.186742806232205,-5.47346254889473,-10.993740309236276,-12.949802344238794,-6.873917055307388,-4.9892052104228535,-5.643023685734314,-1.6626458531749246,-9.730247223232018,0.1002808559017595,-6.457431740742371,0.2447247311661103,0.754707410202262,-3.871971595141015,-7.831474442612571,-7.869377107356311,-6.0392791930463305,-4.025808658564939,-7.587098428570691,-3.1778843680106696,-8.231177924471018,-3.9230247772552462,-4.802152966184645,P02,0
1741945969.555016,1741945970.550561,9.994481086730955,10.990025997161863,4.0,18.96203569598903,0,1.0,6.59024428642354,-2.023959014746048,10.289831801216296,1.507772808977581,-8.719366356333445,-6.435888361029651,-2.350136021437187,-7.04016740700478,-7.8904515310807986,-10.441525062527832,-3.553235495848005,-3.172536358559474,4.958498479240399,-3.614473246105047,11.061632332192302,4.239138727265839,13.312739315495122,4.091631615965382,8.428468130531963,1.490115975786769,-4.0228510496733225,-0.5418763131377681,-3.325126399361764,2.102347731066432,4.520703856903362,-3.425632406309662,4.205500090864673,4.729442233194806,9.826417468013572,-8.517870909591654,11.306729443098844,2.8693372044556136,-4.98317219735258,-12.407668513592425,-1.9155320066366508,-4.928359021485688,-5.140333106398219,-9.426003159665198,-2.543177094092318,-4.547420461117642,-5.269749579626428,-7.871018848354496,5.728411629767317,-6.298813887748365,1.3881668827143765,0.9125097297408458,0.2628316496205152,-9.220278451566596,-7.651502185132413,-10.395295138781956,-12.20942051513786,-7.1015850104571765,-3.872776781554915,-6.948078693893381,-2.4009617085173027,-5.569492836749241,2.1361674995663043,-6.710809555586383,2.311616180698727,1.8811916527459664,-4.404210546174471,-6.858237295075424,-12.383393759120974,-11.05083843504322,-9.091438455406715,-9.520840375056911,-0.967275398586512,-4.709914396966846,-2.878947174342046,-6.929655825238346,-0.8065079085932919,-8.92811042029263,2.4511246615926234,-5.040979775278244,-6.829919306327858,-6.182903970882391,-8.640720836218252,-9.569496220750375,-6.225736609989498,-4.433793965774609,-1.7671612024373418,-11.221294622698773,-4.439848584027329,-3.8110048496103257,P02,0
1741945969.804879,1741945970.800423,10.244343996047974,11.239887952804564,4.0,17.31109473986544,0,1.0,4.37334304951669,-8.35635129837836,12.686592061373732,4.754119304583101,-10.107422312591378,-6.156859485121929,-1.4099956193457834,-6.856847280228182,-10.58715642385408,-12.952330688908676,-3.649562929125012,1.0386350007986058,3.892104626260963,-5.065027248410407,10.11217621890156,3.4010072415957984,15.735505082418303,4.515963517197834,4.375575800224372,0.6428942198154717,-5.644861282257269,0.3881935660809169,-0.3332126443727137,1.0385258856140025,0.1503001664909883,-0.9807996139132884,-1.6772494874499253,0.6581052545569398,6.890885591663897,-4.5332009122533705,2.465713847420401,2.449962812802758,-3.241740543197768,-5.531159956591662,-0.3235691100958767,-1.2431566129996343,-4.931287004756343,-8.015046526221186,-3.214792472056473,-1.0732837316286066,1.4658730216968638,-8.916169219693947,4.588812681930179,-5.674397402107692,3.970808747482235,-0.0518394553279563,-4.241457731935124,-9.118906915491571,-5.58607654662956,-10.92836811148736,-13.40082050303364,-10.276363493405778,-5.030884418832552,-4.775286051874359,-2.1414345170101297,-8.818008467658654,-1.683214480553783,-6.297981769529086,3.790125666273085,-0.7916721072201833,-6.334444880444119,-5.923975770434831,-8.380170346527198,-11.54034210392712,-4.719437976138964,-9.451099734204307,-2.1402450576992726,-6.021116774044433,-3.151475445466831,-6.811186227675642,-4.158846002692185,-9.125687225806248,1.8944771207054736,-6.374064740690436,-5.843821734385717,-6.140053860021898,-8.35414746885229,-11.945714885990444,-7.880133129151236,-6.904274509298513,-3.872456553621349,-12.877881990338944,-3.889803658234971,-6.516647284728049,P02,0
1741945970.054741,1741945971.050285,10.494205951690674,11.489750146865845,4.0,18.74607409884216,0,1.0,3.951186250749701,-6.733518260225507,10.42706097360767,12.27277189940195,-6.55830943457091,-1.9939160607180093,-0.0295230331942886,-6.906277859063725,-12.442089979130737,-7.932879107291567,1.048595083030068,4.9140978336792775,4.592228459177373,-1.3905051458526856,7.471322729585874,-4.788634264086294,14.590640191237686,5.432424686697636,2.104975194829974,4.95838229368775,-0.2229620318712788,-0.3809896518457553,-2.428241089272717,-2.0529498244014937,1.576698843141451,2.5219809557220554,2.3664175913571976,4.362866978812655,4.487030558878677,-2.0687208539957846,5.217736559295125,4.367825554729377,-1.840301264538589,0.9985374223208568,2.468393623103368,0.5385787485459672,-4.653045494379552,-0.9089844360933088,0.8581740680273121,2.5102985529208826,5.54311155934915,-9.108727675273803,1.409137109759696,-6.411662332926948,3.8651382697679537,0.4453485105337351,-5.493293025215975,-5.577538570291797,-5.568639734051592,-10.59543086770118,-13.642466705203272,-6.125443230167607,-2.7363081373618177,-1.9877891622263848,-0.7011648291279644,-6.8860076889683866,-2.3001073316873977,-5.583731820517532,1.864514143715855,-4.013047958557288,-4.968451974153683,-7.939404326058487,-7.508491805037761,-9.34836661750814,-6.582842553944788,-8.021194998514787,-3.4288232886620573,-7.252365078457606,-2.7222668933663603,-8.236393817221183,-7.641780084926287,-6.367935061357279,2.3201037989979776,-1.9456685836013647,-5.872689978454053,-7.451475672784649,-6.941932220180029,-10.646639020071994,-7.660474920558693,-11.60689037115498,-5.80761393469065,-9.827686083417005,-0.3582345021584275,-12.12248924180746,P02,0
1741945970.304603,1741945971.300147,10.744068145751951,11.739612102508543,4.0,18.79951539464447,0,1.0,3.745603501451367,-3.361908231204844,9.85215146311708,9.07090715648418,-8.655574884203466,-5.274851730246516,-3.0797739871807224,-6.886895458318079,-8.290205984560805,-3.3181771149390924,-0.6008003428495158,0.0201351388556525,8.754939702089281,-1.3761067847103337,1.7044983807058331,-0.8911407162606144,12.937086087954471,-0.6365983981624219,-0.5438046258695777,2.459167214615238,0.5880349365438752,0.0650891710467863,-3.279502073969917,-1.4479999845754263,3.050038777786756,-0.9654517406633488,2.472058454946656,4.944228233486312,3.508091384838443,0.1920597740813272,8.248799161973544,2.9948060958860063,-2.6993820148768166,2.1334168235598074,2.7835638922513395,1.3523955335268756,-0.8581464734014224,-0.6226185382080579,-2.635887104839487,-3.948946276513557,4.217538056332604,-3.107277120528374,-2.140112011432747,-6.7569756022100265,7.307016889390576,1.6275238975185249,-7.024396706263262,-8.00969996458512,-9.3878987817962,-6.052073743399891,-9.977014188441588,-7.588250823633686,-5.474661290792029,-6.155768190909847,-2.3187021262759324,-3.5123780241482603,-6.86434407313297,-6.997830066463591,1.2555086697804625,-1.686211934580402,-5.196789258719711,-9.505667007272852,-6.178929076985984,-8.293123191265227,-12.142590258778617,-6.506045453928948,-2.3962744493151984,-10.550297938310289,-3.3907083127754927,-6.096743133330449,-6.4976535369488815,-6.466395161751204,4.754974662679431,-5.881631586279559,-5.965476276781903,-8.507437717609566,-7.769939310610379,-11.300154341104022,-8.756095949194437,-8.87112858565015,-6.293602265171252,-11.474942732768126,-3.568215035035158,-9.013805674686289,P02,0
1741945970.554465,1741945971.550009,10.993930101394652,11.989474058151243,4.0,15.481840712205925,0,1.0,6.124680330207375,-6.315635145297578,13.87997733642642,-3.2405166915139865,-6.025469070086408,-5.519729637459651,-5.164737758216179,-5.62482417565751,-9.20488199267852,-5.09999110282227,-1.3395519363944048,-0.0911095275720992,3.991985415705945,-4.488644974555462,7.788646953997217,-2.8132350016966505,13.385399928285366,3.1874504302742457,-1.0813655749258937,-0.6992430250831203,-0.5165601709709864,-0.7737044190860494,-2.3104451695146992,-1.7144187289292858,1.977545649904896,-3.320282568666682,-0.9231791154455244,1.453696908169937,4.3226978859196326,-0.2079045797486364,7.623099922526322,3.110672163095533,-3.669705667854764,0.8495639006778234,2.6562434271801303,1.0182933832051142,0.3406082473066424,-1.4651762161209718,-3.1174208961302186,-6.945816720088756,1.437892511050256,0.8296346447996383,-5.932857634948244,-7.22778343182997,7.108046951901681,0.3944012245591496,-3.288283479308032,-6.803295594921792,-8.89088292410037,-6.808982651415418,-6.452961856555902,-4.473912275270603,-3.641022852831698,-9.755864142067871,-1.0296188807223778,-4.054804313128181,-8.62790576948214,-10.13426117902608,0.3671779711667636,-2.627744698743798,-6.589646013560923,-9.090606181671095,-8.344389274137862,-9.66009218513746,-10.620960766252416,-7.152024066435056,-4.664765739641607,-8.19704785361839,-3.20700156602338,-9.050345254237428,-8.347290931529116,-10.5129283511313,4.135723392999092,-8.557488540516461,-7.078197920824261,-10.018418256782851,-6.842464930354738,-10.853148987943236,-12.266448714304572,-9.453693857959465,-6.481013430889312,-14.383058813474408,-3.767299440141432,-2.909668784738711,P02,0
1740998174.887255,1740998175.882797,0.0,0.995542049407959,4.0,17.505330861765362,0,,-11.769719062163448,-4.102740865850595,-8.583980580767532,-8.106440065653082,0.7314249196447944,-5.370528460962936,-7.401480305013378,-10.138130993738647,-8.776259037556429,-11.152075507025208,-11.35710490823839,-4.791250114446296,-9.03667815717941,-5.30908716255705,-2.350384134960875,-2.7879907443998504,-2.977491068439078,-4.057531067612476,-6.097703851232251,-7.5551307517524595,0.3904040218064806,-7.415250975540792,-5.602423876381915,-2.7954407330983475,1.5336402801642468,-3.52067843553168,4.117265599743423,-0.202730173469161,-2.640766648789716,-3.501869944647952,3.015402819420638,-1.3165758681793425,-0.0579960605095299,-1.3290563125175372,-2.0330359660158868,-2.269361836202421,-2.052710536468372,-4.643030557671645,3.954878849675516,4.088993032721575,1.7077191946341144,5.577969293301596,-0.0629274072852686,1.8396015825215075,-1.4716053550482002,0.725950979554273,-3.680481429797151,-8.468462177474336,-2.505507064605757,-3.829464310436159,-5.842925096752252,-6.700816930439939,2.118635239361215,3.304193161294036,1.3586163876088158,2.381893605497547,-3.656007234487255,2.575000260854111,1.3187349885270323,1.088809494572064,-5.065625032938954,-9.61561179618895,-7.055925294999119,-5.079795803971225,-8.112429193840665,-6.77143786343807,5.307465298550625,3.835050276520497,1.5099604217910891,2.4626645903121105,-12.012087071305949,2.264040489332477,-1.4752676555208415,1.2557217603814554,-5.303856080092483,-9.47499116666148,-8.29538277700559,-8.11542588575756,-8.159015325104162,-4.080502814236931,2.4264225834847286,5.0071489782329,2.1577228252132814,-1.2496814649242445,P04,0
1740998175.137116,1740998176.132659,0.2498610019683838,1.2454040050506592,4.0,11.816455003673124,0,,-5.433623825376368,-1.353482066819605,-7.0817284557666085,-6.411661515507991,-4.865016562833885,-4.229627560690298,-5.0176505364009625,-6.75178513485117,-3.9700329537608177,-13.266117465957915,-1.4769994711492749,-2.929471801508177,-5.83406463446331,-6.196280446009373,-2.427980366397938,2.435588354454106,-4.491176567459535,-0.2825690667893468,-0.5688598123665503,-4.5853848010592735,1.3488131956245777,-3.0561854940826167,-5.57163600341366,-4.106786719732328,1.5234790390379698,1.822648885899205,4.407423784435585,3.263617919918308,-5.915778458181114,-2.54707951775855,-0.0711198405049972,-1.4554844305423684,-1.1298947173997318,-1.5160789958375949,-1.8937619654626303,-6.279244275699774,-5.416453881025751,-8.02146407140728,3.263616139040404,1.0930824295429782,-1.0782207370970498,2.7563527136621206,0.5346881825529592,2.1613996851039143,2.658433853405382,3.2223012187212925,-2.007330973912697,-9.458383273882372,-2.5648584793382128,-3.605345934925337,-4.669466325136363,-4.073717536924451,1.6816527390860072,5.875968401740986,0.4419601591469896,0.7927257383268439,-3.6186700885122782,5.71528265375165,4.117743526656012,2.365738297533841,-2.7724775513141275,-10.602684579375524,-2.846359440959884,-5.3031945632319815,-8.830142454861654,-6.628144209153724,3.5674387938129377,4.002867710476768,1.1936016845673725,1.4603418729352515,-9.258734310465613,0.4452344894289292,-0.7568266180092666,-2.314383643650565,-6.506298492531251,-9.699186553039665,-6.935736293406341,-6.674737994467028,-10.731962915012652,-4.5072108518666845,3.884076878295412,2.422146377355377,-1.1425778837199898,-1.2766092079451663,P04,0
1740998175.386978,1740998176.38252,0.499722957611084,1.495265007019043,4.0,10.896007279250062,0,,-2.470574496787167,-1.9734428315610768,-2.531923877103342,-6.928283995776017,-7.457189216826856,-5.542875094477725,-10.109513950602928,-4.5956886732199695,-2.579490801972465,-12.243980667491869,2.481587825589184,-4.249213513907766,-3.93419031658966,-7.747209812322882,0.6183856362252118,6.12082827481279,-1.2447892212320737,2.69712069478702,0.5632528122811911,-4.118755301251878,-1.3713185248263329,1.31243842792387,-2.3527399942975697,-2.22153600613954,-1.4631545432108517,2.8288577375426605,0.6636619406115031,2.712637623416912,-3.368360482710955,0.477531852602403,-0.3059619731052559,-0.2099245174595367,-3.216443877336703,-3.9635211653432574,-3.937015635351977,-1.360832822948179,-4.018561494284158,-7.443066411284411,1.7747291589829866,0.490651200761695,0.7064493662823972,1.7014488891672188,1.2901346591739449,5.177295069928447,5.697593434186529,2.880076216724401,-3.486494001576178,-8.669449271452217,-3.40185257078756,-4.709348575778329,-5.253369999060583,-2.164974503044996,5.737079907238528,6.337585146539125,2.424020610184441,1.8946593565990413,-3.400214074306559,1.7940748050618784,0.9835865782920126,-0.7747074099018985,-2.69626212994194,-9.73536520282386,-4.570483510146586,-10.79576914726443,-10.466703544279577,-7.988096987238596,1.7452523231606123,2.4151424203447704,-0.6233799108466861,2.891962439052592,-6.243029969328004,3.498788815084925,0.3452925363035267,-1.454205819996033,-6.545106712893497,-7.868236821269193,-6.742251122289671,-10.35457861455762,-7.998278210649793,-5.660559249266608,5.236003785634409,2.919627292753688,-0.6617899693438103,-0.4864663784202352,P04,0
1740998175.63684,1740998176.632382,0.7495851516723633,1.7451269626617432,4.0,11.477254939091136,0,,-3.2778906561675902,0.046850790764481,-5.712826749189791,-5.480294272793501,-11.190071501765138,-11.877804381138514,-6.787595801708957,-4.8482676779703615,-6.398134855517281,-6.204318387278953,-1.4164012017700656,-7.11053029028207,-4.591061588978066,-4.728640640764093,0.3516292436264027,6.336303528993744,-0.763099804193258,2.5768650253747944,-0.4837146210947701,-4.953263754969685,-2.8051209832362463,0.9252873608462816,-5.396306353746483,0.3673635574661979,1.1868708928981313,2.310499496583697,2.212359546919971,3.7124808855932505,-4.225626670727012,-0.7471724851876366,-0.2803838618013666,2.3478039276114178,0.2495628494600571,-5.815752473862776,-3.269153472468453,0.3951829413480474,-1.4412782001627955,-2.640217436188064,4.539369302104372,2.286856466175253,1.6049926695242918,5.09736370760344,-0.8109736425492695,5.848038965296254,4.5500639014188335,1.7824198879556143,-6.696940565617021,-9.750026904311929,-4.147380242947879,-5.997237094899221,-7.552922701723387,-4.377984963141694,7.352627189669403,7.473965062338066,2.221963345315822,1.035372789649918,-5.939224186147161,-1.5121999836613067,-1.072192629310712,-2.0442238187054165,-2.005456846260683,-9.80821858752295,-4.742423307659952,-7.356168367064553,-11.193987380900746,-6.874980021926761,2.9551226463172697,2.454680202180373,-2.2156201909231994,2.7062958674304607,-5.313359432003841,2.5452880284450607,-0.9416826300524004,-2.505509032476425,-3.4253029492942884,-7.555839261792886,-8.99867845151806,-11.291239753004945,-8.133285016088193,-11.04749635674441,4.24674674846475,1.0390563064506997,-2.327234862628404,-3.2655147630361543,P04,0
1740998175.886701,1740998176.882244,0.9994461536407472,1.9949891567230225,4.0,12.344889225397315,0,1.0,-5.86883392664161,-3.1548213930510545,-12.278367701053462,-8.955895947889813,-3.9362214314796606,-7.749124299855158,-5.183211244855325,-7.961665871651458,-11.931498935273744,-7.1974575225451884,-4.439375273950496,-9.881082466181368,-5.071147099088318,-10.336209864631332,0.0103956793280634,2.9713672174956867,-0.611687646472815,0.6394178262495951,0.918137730353807,-1.9031158354862951,-2.0175824652349044,-2.4478389823708007,-2.7743305026235667,0.831848536453544,1.3443548323420698,-0.9409935122569671,4.544307551592849,3.705101265115183,-3.240056277733629,3.045301339395431,-1.8800383241159344,-0.0056660004142458,3.001099579219803,-3.702542713492656,-0.1661273771162815,0.6929098889467539,0.9123144376073488,0.991153103473274,5.766864435130307,4.569173620208694,5.339669098744684,5.90010539091264,-1.9629792457828872,1.7651028481692186,3.025676252858838,1.4193428685279683,-6.078918905944203,-10.653681475643442,-6.324321177160666,-7.105191381413651,-7.588661521662994,-3.0410848212447874,2.7437916539524663,6.051799684860458,5.6683912006097845,1.1691905886357368,-7.986708997755551,0.5992431820427371,0.33403744481406,-2.2425451662392155,-4.7348326621794055,-8.91797006833153,-4.453953142024627,-4.892095090871544,-8.417321855072986,-6.745487070430918,5.606108170075514,1.6153409000982304,-1.1487510456698715,-1.2551171493830957,-8.400798055363644,-0.2359918828240222,-3.72051122754284,-5.693196814924766,-5.416621852941443,-10.12957977935068,-10.158200536868208,-10.538720214611422,-8.669621198511996,-6.304969883228275,1.215962931692192,-1.021458737648555,-1.4629187086092936,-6.161092704287028,P04,0
1740998176.136563,1740998177.132105,1.2493081092834473,2.2448501586914062,4.0,12.093110958914195,0,1.0,-11.613049204535953,-0.538446219929489,-13.044371741742886,-4.4136575081890825,0.1410444780595628,-2.2672705839076928,-2.090791402725792,-3.3738294858436464,-7.5129514170519425,-2.46189536896755,3.317891289456689,-3.5998663498616814,5.737349238498518,-0.8976358983588315,5.911992559863695,7.726084942517808,4.390441188015771,6.362644617011378,4.759361012976275,1.0304137183938802,-0.8425258985732943,-2.6344931200025807,1.6322741654141124,2.7212612199968103,5.815063503342355,1.103211140390009,9.0582670100635,6.493842925415194,3.079273731037304,4.985952553100649,1.7350072739275275,2.4591728568504374,6.611802012309493,1.2891577688857474,-1.0362961242056998,-1.0372264393882888,-1.0147148773548524,-1.7293035311988592,5.1858716537327165,3.762742443297733,6.6025643095487165,5.102884388386219,-0.4139501877386078,3.998752504450149,3.763823716587287,4.0834016747784005,-2.646734747655162,-7.75166048603936,-2.971942189123318,-3.9604209444720953,-6.783887582731538,-3.2418432445304006,3.993154420339452,7.052418220031145,5.255585533066542,2.7823898670349507,-8.986940656335818,2.0918012681141467,-1.1099225735188472,-1.0978080263604155,-4.028790621164546,-10.5517880638352,-6.903026402815734,-8.871264092768238,-6.8437161311724894,-9.719415279148851,4.917897563825737,0.9110056693693452,-1.5827565391672935,-5.092016852833778,-7.115568248255074,3.393535198581432,0.2175307303645929,-5.119390739687734,-6.6217974281419885,-7.5867594638303215,-10.162073194451043,-9.007665342814668,-8.032584252085153,-8.244935510140422,-0.0498631416642236,2.837025450420596,0.2189637671646549,-9.698650570240664,P04,0
1740998176.386424,1740998177.381967,1.499169111251831,2.4947121143341064,4.0,12.497010451360827,0,1.0,-10.271395382936207,1.1170113428764687,-2.145225366995199,-3.3263503463804804,0.1093144319309985,-5.369967640607963,-3.0161309661632982,-3.683100789217664,-5.182852092211316,-0.0238014381566478,3.1819344229848348,-1.2608606644893263,6.725829087424472,1.9781945839680808,5.292874199272465,6.886415895867179,4.002314167581512,6.269829408534155,3.159042970367508,-0.2890201183583348,-0.2862581841955606,1.0230796015986938,3.265246858126547,4.538914994031476,7.106672910474926,3.785076950183232,8.847728396873503,4.373279919060266,1.7679872277871458,0.761858781182059,2.792424548131306,-0.9053602467988136,5.518412450912028,1.3850657758762233,1.2428781063101106,-4.963489769467763,-3.620903145854761,-0.8707300912752511,4.834036969987418,3.461233926265174,5.036155402857285,0.4468156692186861,0.050180351746007,3.9407915556494633,0.9608231177098636,1.7131321411438518,-1.3751361709745558,-4.278239279084199,-0.2966194509575811,-3.116858738419361,-2.581905636350436,-1.03127344873138,3.272639312102954,4.397042762567432,2.5858886861264,3.5546823511866847,-6.43834053043522,2.4649436022208,-1.3734796152522497,-2.2555931606885498,-3.3667472589606096,-7.469204528775919,-8.878380394898306,-8.586940040954287,-6.9055802808103,-9.744130483051409,4.154016753416197,-1.7371256497405716,-2.151880935308764,-0.738828425268967,-6.5520591147363145,0.6027459751484286,-0.3070088753071707,-1.517263315665235,-2.894070058133708,-6.713191551289276,-4.397444181948439,-8.63121057478601,-5.448320621560754,-6.160823147000082,4.304954517102829,3.080003324780756,0.6640326021304398,-2.1136112042035444,P04,0
